,id,x_px,y_px,z_px,visibility,x,y,z
0,0,598,123,920,0.999056875705719,0.44035346097201766,0.02252334737227614,0.1577773966729549
7,7,835,40,2404,0.9995444416999817,0.6148748159057438,0.007324665812122322,0.41227919739324304
8,8,420,49,2410,0.9984750151634216,0.30927835051546393,0.008972715619849844,0.41330818041502315
11,11,1204,725,3257,0.999860405921936,0.8865979381443299,0.1327595678447171,0.5585662836563197
12,12,124,725,3073,0.999698281288147,0.09131075110456553,0.1327595678447171,0.5270108043217286
13,13,1358,1566,2865,0.9300525188446045,1.0,0.2867606665445889,0.49133939290001716
14,14,150,1544,2273,0.8982947468757629,0.11045655375552282,0.2827321003479216,0.3898130680843766
15,15,469,1416,1179,0.8987414240837097,0.34536082474226804,0.2592931697491302,0.20219516377979763
16,16,997,1403,518,0.8451058864593506,0.7341678939617083,0.2569126533601904,0.08883553421368548
19,19,262,1283,747,0.8887616395950317,0.19293078055964655,0.2349386559238235,0.1281083862116275
20,20,1180,1309,65,0.8047599792480469,0.8689248895434463,0.239699688701703,0.011147316069284856
23,23,995,2540,3422,0.999993085861206,0.7326951399116347,0.46511627906976744,0.5868633167552736
24,24,319,2505,3197,0.999993085861206,0.2349042709867452,0.4587071964841604,0.5482764534385183
25,25,1026,3762,3034,0.9805029630661011,0.7555228276877761,0.6888848196301044,0.5203224146801578
26,26,396,3842,2701,0.9860597848892212,0.2916053019145803,0.703534151254349,0.46321385697135997
27,27,196,4687,5616,0.972633421421051,0.14432989690721648,0.8582677165354331,0.9631281083862117
28,28,651,5013,4670,0.9895881414413452,0.4793814432989691,0.91796374290423,0.8008917852855428
31,31,194,5345,4770,0.9622653722763062,0.14285714285714285,0.9787584691448452,0.8180415023152118
32,32,524,5461,3659,0.9796327352523804,0.3858615611192931,1.0,0.6275081461155891
